gwgroupid,year,countries_gwid,onset_id,countryname,territorial_c,intensity_level,active_dyads,active_dyads_change,ongoing_any,ongoing_lowint,ongoing_highint,onset_lowint,onset_lowint5,onset_lowint_terr,onset_lowint_govt,onset_highint,escalation,peaceyrs_lowint,peaceyrs_highint,waryrs,waryrs_lowint,waryrs_highint,int_level_lag,int_level1_lag,int_level2_lag,prev_conf_recipient,warhist_onset5,OSV_Gov_Est,Target_Gov,ActorId_Gov,OSV_Gov_Total,ActorId_Gov_n,OSV_Reb_Est,Target_Reb,ActorId_Reb,OSV_Reb_Total,ActorId_Reb_n,Target_agEGIP,OSV_agEGIP,family_warhist,family_peaceyears,downgraded2,downgraded5,downgraded_excl2,downgraded_excl5,status_excl,status_discrim,statusname,groupsize,family_incidence_flag,family_incidence_terr_flag,family_incidence_gov_flag,incidence_flag,incidence_eth_flag,ln_gdppc_l,ln_pop_l,OSV_Gov_relat,OSV_Reb_relat,OSV_Gov_onset,Target_Gov_onset,Target_Gov_l1,Target_Gov_l2,Target_Gov_l5,Target_Reb_l1,Target_Reb_l2,Target_Reb_l5,OSV_Gov_l1,OSV_Gov_l2,OSV_Gov_l5,OSV_agEGIP_l1,OSV_agEGIP_l2,OSV_agEGIP_l5,Target_agEGIP_l1,Target_agEGIP_l2,Target_agEGIP_l5,cincidence_flag_l,cincidence_eth_flag_l,warhist_pre89,yrs_excl,yrs_excl_all,yrs_excl_cum,ever_excl,yrs_disc,yrs_disc_all,yrs_disc_cum,ever_disc,yrs_excl_onset,yrs_excl_all_onset,yrs_excl_cum_onset,ever_excl_onset,yrs_disc_onset,yrs_disc_all_onset,yrs_disc_cum_onset,ever_disc_onset,downgraded2_onset,downgraded5_onset,downgraded_excl2_onset,downgraded_excl5_onset,status_excl_onset,status_disc_onset,PKO,PTS_S_l,v2x_polyarchy_l,v2x_libdem_l,v2x_partipdem_l,groupname,family_warhist2,fam_warhist_dummy,fam_warhist2_dummy,warhist_onset5_dummy,targ_history,fam_warhist2_OSV_dummy,warhist_onset5_OSV_dummy,l_yrs_excl_all,l_yrs_disc_all,l_yrs_excl_cum,l_yrs_disc_cum,l_yrs_excl,l_yrs_disc,pys_low2,pys_low3,wys_low2,wys_low3,wys_high2,wys_high3,Target_Gov_l1pr,Target_Gov_l1unpr,risktaking
36533000,2008,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,62,62,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,62,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.6630446007376,11.8726574414199,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,63.0,63.0,1.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,4.0,0.328,0.148,0.145,Ingush,0,0,0,0,0,0,0,4.15888308335967,0.0,4.15888308335967,2.484906649788,4.15888308335967,0.0,3844,238328,0,0,0,0,0.0,0.0,-0.32336
36533000,2009,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,63,63,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,63,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.72584662448867,11.8717398187388,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,64.0,64.0,1.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,4.0,0.336,0.158,0.151,Ingush,0,0,0,0,0,0,0,4.17438726989564,0.0,4.17438726989564,2.484906649788,4.17438726989564,0.0,3969,250047,0,0,0,0,0.0,0.0,-0.32336
36533000,2010,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,64,64,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,64,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.69316088789216,11.871047920758,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,65.0,65.0,1.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,4.0,0.295,0.161,0.147,Ingush,0,0,0,0,0,0,0,4.18965474202643,0.0,4.18965474202643,2.484906649788,4.18965474202643,0.0,4096,262144,0,0,0,0,0.0,0.0,-0.32336
36533000,2011,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,65,65,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,65,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.7146379342393,11.8703072790174,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,66.0,66.0,1.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,4.0,0.333,0.161,0.153,Ingush,0,0,0,0,0,0,0,4.20469261939097,0.0,4.20469261939097,2.484906649788,4.20469261939097,0.0,4225,274625,0,0,0,0,0.0,0.0,-0.32336
36533000,2012,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,66,66,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,66,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.73015091023585,11.8694492474846,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,67.0,67.0,1.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,4.0,0.31,0.162,0.143,Ingush,0,0,0,0,0,0,0,4.21950770517611,0.0,4.21950770517611,2.484906649788,4.21950770517611,0.0,4356,287496,0,0,0,0,0.0,0.0,-0.32336
36533000,2013,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,67,67,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,67,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.7630426573795,11.8711322633922,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,68.0,68.0,1.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,4.0,0.313,0.155,0.145,Ingush,0,0,0,0,0,0,0,4.23410650459726,0.0,4.23410650459726,2.484906649788,4.23410650459726,0.0,4489,300763,0,0,0,0,0.0,0.0,-0.32336
36534000,1989,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,43,43,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,43,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00100000005,0,0,0,0,0,9.42206052400447,12.5605040746706,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,0.0,44.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.144,0.045,0.044,Kumyks,0,0,0,0,0,0,0,3.80666248977032,0.0,3.80666248977032,0.0,3.80666248977032,0.0,1849,79507,0,0,0,0,,,-0.32336
36534000,1990,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,44,44,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,44,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00100000005,0,0,0,1,1,9.43834011289156,12.5694302109328,0.0,0.0,0,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,45.0,45.0,45.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.171,0.067,0.049,Kumyks,0,0,0,0,0,0,0,3.8286413964891,0.0,3.8286413964891,0.0,3.8286413964891,0.0,1936,85184,0,0,0,0,0.0,0.0,-0.32336
36534000,1991,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,45,45,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,45,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00100000005,0,0,0,1,1,9.88344146560606,11.9066114710421,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,46.0,46.0,46.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.241,0.105,0.071,Kumyks,0,0,0,0,0,0,0,3.85014760171006,0.0,3.85014760171006,0.0,3.85014760171006,0.0,2025,91125,0,0,0,0,0.0,0.0,-0.32336
36534000,1992,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,46,46,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,46,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,0,0,9.90635643335934,11.9095099905071,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,47.0,47.0,47.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.254,0.127,0.168,Kumyks,0,0,0,0,0,0,0,3.87120101090789,0.0,3.87120101090789,0.0,3.87120101090789,0.0,2116,97336,0,0,0,0,0.0,0.0,-0.32336
36534000,1993,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,47,47,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,47,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,0,9.53805941089431,11.9110150405851,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,48.0,48.0,48.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0,0.487,0.284,0.272,Kumyks,0,0,0,0,0,0,0,3.89182029811063,0.0,3.89182029811063,0.0,3.89182029811063,0.0,2209,103823,0,0,0,0,0.0,0.0,-0.32336
36534000,1994,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,48,48,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,48,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.47777483814332,11.9113361490365,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,49.0,49.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0,0.473,0.178,0.243,Kumyks,0,0,0,0,0,0,0,3.91202300542815,0.0,3.91202300542815,0.0,3.91202300542815,0.0,2304,110592,0,0,0,0,0.0,0.0,-0.32336
36534000,1995,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,49,49,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,49,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.34110105472669,11.9108039338372,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.493,0.318,0.284,Kumyks,0,0,0,0,0,0,0,3.93182563272433,0.0,3.93182563272433,0.0,3.93182563272433,0.0,2401,117649,0,0,0,0,0.0,0.0,-0.32336
36534000,1996,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,50,50,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,50,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.26686058220752,11.9096765829743,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,51.0,51.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.511,0.319,0.308,Kumyks,0,0,0,0,0,0,0,3.95124371858143,0.0,3.95124371858143,0.0,3.95124371858143,0.0,2500,125000,0,0,0,0,0.0,0.0,-0.32336
36534000,1997,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,51,51,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,51,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,0,0,9.07742935830541,11.9080504309253,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,52.0,52.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.499,0.333,0.281,Kumyks,0,0,0,0,0,0,0,3.97029191355212,0.0,3.97029191355212,0.0,3.97029191355212,0.0,2601,132651,0,0,0,0,0.0,0.0,-0.32336
36534000,1998,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,52,52,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,52,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,0,0,9.0435759726229,11.9059081237841,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.477,0.298,0.279,Kumyks,0,0,0,0,0,0,0,3.98898404656427,0.0,3.98898404656427,0.0,3.98898404656427,0.0,2704,140608,0,0,0,0,0.0,0.0,-0.32336
36534000,1999,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,53,53,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,53,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,8.9530711059326,11.9032715883843,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.471,0.302,0.275,Kumyks,0,0,0,0,0,0,0,4.00733318523247,0.0,4.00733318523247,0.0,4.00733318523247,0.0,2809,148877,0,0,0,0,0.0,0.0,-0.32336
36534000,2000,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,54,54,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,54,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,8.91705328741762,11.9001364422425,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,55.0,55.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.471,0.294,0.28,Kumyks,0,0,0,0,0,0,0,4.02535169073515,0.0,4.02535169073515,0.0,4.02535169073515,0.0,2916,157464,0,0,0,0,0.0,0.0,-0.32336
36534000,2001,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,55,55,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,55,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.01003161100784,11.896536979989,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,56.0,56.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0,0.451,0.244,0.246,Kumyks,0,0,0,0,0,0,0,4.04305126783455,0.0,4.04305126783455,0.0,4.04305126783455,0.0,3025,166375,0,0,0,0,0.0,0.0,-0.32336
36534000,2002,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,56,56,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,56,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.05507156728023,11.8924690957429,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,57.0,57.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.401,0.215,0.203,Kumyks,0,0,0,0,0,0,0,4.06044301054642,0.0,4.06044301054642,0.0,4.06044301054642,0.0,3136,175616,0,0,0,0,0.0,0.0,-0.32336
36534000,2003,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,57,57,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,57,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.089248994788,11.8880663393022,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58.0,58.0,58.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.363,0.208,0.185,Kumyks,0,0,0,0,0,0,0,4.07753744390572,0.0,4.07753744390572,0.0,4.07753744390572,0.0,3249,185193,0,0,0,0,0.0,0.0,-0.32336
36534000,2004,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,58,58,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,58,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.16870346216931,11.8836643366161,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,59.0,59.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.363,0.19,0.192,Kumyks,0,0,0,0,0,0,0,4.0943445622221,0.0,4.0943445622221,0.0,4.0943445622221,0.0,3364,195112,0,0,0,0,0.0,0.0,-0.32336
36534000,2005,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,59,59,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,59,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.28598387887847,11.8796981150405,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,60.0,60.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.342,0.169,0.177,Kumyks,0,0,0,0,0,0,0,4.11087386417331,0.0,4.11087386417331,0.0,4.11087386417331,0.0,3481,205379,0,0,0,0,0.0,0.0,-0.32336
36534000,2006,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,60,60,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,60,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.37108157224931,11.8764788183184,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,61.0,61.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.341,0.171,0.165,Kumyks,0,0,0,0,0,0,0,4.12713438504509,0.0,4.12713438504509,0.0,4.12713438504509,0.0,3600,216000,0,0,0,0,0.0,0.0,-0.32336
36534000,2007,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,61,61,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,61,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.50939700810465,11.8741604162542,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,62.0,62.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.331,0.156,0.159,Kumyks,0,0,0,0,0,0,0,4.14313472639153,0.0,4.14313472639153,0.0,4.14313472639153,0.0,3721,226981,0,0,0,0,0.0,0.0,-0.32336
36534000,2008,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,62,62,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,62,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.6630446007376,11.8726574414199,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,63.0,63.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.328,0.148,0.145,Kumyks,0,0,0,0,0,0,0,4.15888308335967,0.0,4.15888308335967,0.0,4.15888308335967,0.0,3844,238328,0,0,0,0,0.0,0.0,-0.32336
36534000,2009,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,63,63,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,63,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.72584662448867,11.8717398187388,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,64.0,64.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.336,0.158,0.151,Kumyks,0,0,0,0,0,0,0,4.17438726989564,0.0,4.17438726989564,0.0,4.17438726989564,0.0,3969,250047,0,0,0,0,0.0,0.0,-0.32336
36534000,2010,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,64,64,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,64,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.69316088789216,11.871047920758,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,65.0,65.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.295,0.161,0.147,Kumyks,0,0,0,0,0,0,0,4.18965474202643,0.0,4.18965474202643,0.0,4.18965474202643,0.0,4096,262144,0,0,0,0,0.0,0.0,-0.32336
36534000,2011,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,65,65,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,65,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.7146379342393,11.8703072790174,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,66.0,66.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.333,0.161,0.153,Kumyks,0,0,0,0,0,0,0,4.20469261939097,0.0,4.20469261939097,0.0,4.20469261939097,0.0,4225,274625,0,0,0,0,0.0,0.0,-0.32336
36534000,2012,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,66,66,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,66,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.73015091023585,11.8694492474846,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,67.0,67.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.31,0.162,0.143,Kumyks,0,0,0,0,0,0,0,4.21950770517611,0.0,4.21950770517611,0.0,4.21950770517611,0.0,4356,287496,0,0,0,0,0.0,0.0,-0.32336
36534000,2013,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,67,67,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,67,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00300000003,0,0,0,1,1,9.7630426573795,11.8711322633922,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,68.0,68.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,0.313,0.155,0.145,Kumyks,0,0,0,0,0,0,0,4.23410650459726,0.0,4.23410650459726,0.0,4.23410650459726,0.0,4489,300763,0,0,0,0,0.0,0.0,-0.32336
36535000,1989,365,,Russia,,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,43,43,0,0,0,0.0,0.0,0.0,0,0,0,0,,0.0,,0,0,,0,,0,0,0,43,0.0,0.0,0.0,0.0,1.0,0.0,POWERLESS,0.00100000005,0,0,0,0,0,9.42206052400447,12.5605040746706,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,0.0,44.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.144,0.045,0.044,Lezgins,0,0,0,0,0,0,0,3.80666248977032,0.0,3.80666248977032,0.0,3.80666248977032,0.0,1849,79507,0,0,0,0,,,-0.32336
